,Facility Name,City,State,HCAHPS Answer Description,County Name,HCAHPS Answer Percent,Number of Completed Surveys,StateDesc,CityName,PopulationCount,Data_Value,CityFIPS
3044,LOVELACE WESTSIDE HOSPITAL,albuquerque,NM,"Patients who gave a rating of ""9"" or ""10"" (high)",BERNALILLO,71,698,NM,albuquerque,545852.0,14.151824817518252,3502000.0
3045,LOVELACE WOMEN'S HOSPITAL,albuquerque,NM,"Patients who gave a rating of ""6"" or lower (low)",BERNALILLO,12,865,NM,albuquerque,545852.0,14.151824817518252,3502000.0
3046,LOVELACE WOMEN'S HOSPITAL,albuquerque,NM,"Patients who gave a rating of ""7"" or ""8"" (medium)",BERNALILLO,24,865,NM,albuquerque,545852.0,14.151824817518252,3502000.0
3047,LOVELACE WOMEN'S HOSPITAL,albuquerque,NM,"Patients who gave a rating of ""9"" or ""10"" (high)",BERNALILLO,64,865,NM,albuquerque,545852.0,14.151824817518252,3502000.0
3048,PRESBYTERIAN HOSPITAL,albuquerque,NM,"Patients who gave a rating of ""6"" or lower (low)",BERNALILLO,8,1287,NM,albuquerque,545852.0,14.151824817518252,3502000.0
3049,PRESBYTERIAN HOSPITAL,albuquerque,NM,"Patients who gave a rating of ""7"" or ""8"" (medium)",BERNALILLO,22,1287,NM,albuquerque,545852.0,14.151824817518252,3502000.0
3050,PRESBYTERIAN HOSPITAL,albuquerque,NM,"Patients who gave a rating of ""9"" or ""10"" (high)",BERNALILLO,70,1287,NM,albuquerque,545852.0,14.151824817518252,3502000.0
3051,UNIVERSITY OF NEW MEXICO HOSPITAL,albuquerque,NM,"Patients who gave a rating of ""6"" or lower (low)",BERNALILLO,8,581,NM,albuquerque,545852.0,14.151824817518252,3502000.0
3052,UNIVERSITY OF NEW MEXICO HOSPITAL,albuquerque,NM,"Patients who gave a rating of ""7"" or ""8"" (medium)",BERNALILLO,24,581,NM,albuquerque,545852.0,14.151824817518252,3502000.0
3053,UNIVERSITY OF NEW MEXICO HOSPITAL,albuquerque,NM,"Patients who gave a rating of ""9"" or ""10"" (high)",BERNALILLO,68,581,NM,albuquerque,545852.0,14.151824817518252,3502000.0
3054,VA NEW MEXICO HEALTHCARE SYSTEM,albuquerque,NM,"Patients who gave a rating of ""6"" or lower (low)",BERNALILLO,6,401,NM,albuquerque,545852.0,14.151824817518252,3502000.0
3055,VA NEW MEXICO HEALTHCARE SYSTEM,albuquerque,NM,"Patients who gave a rating of ""7"" or ""8"" (medium)",BERNALILLO,16,401,NM,albuquerque,545852.0,14.151824817518252,3502000.0
3056,VA NEW MEXICO HEALTHCARE SYSTEM,albuquerque,NM,"Patients who gave a rating of ""9"" or ""10"" (high)",BERNALILLO,78,401,NM,albuquerque,545852.0,14.151824817518252,3502000.0
3057,LOWELL GENERAL HOSPITAL,lowell,MA,"Patients who gave a rating of ""6"" or lower (low)",MIDDLESEX,7,843,MA,lowell,106519.0,15.556,2537000.0
3058,LOWELL GENERAL HOSPITAL,lowell,MA,"Patients who gave a rating of ""7"" or ""8"" (medium)",MIDDLESEX,26,843,MA,lowell,106519.0,15.556,2537000.0
3059,LOWELL GENERAL HOSPITAL,lowell,MA,"Patients who gave a rating of ""9"" or ""10"" (high)",MIDDLESEX,67,843,MA,lowell,106519.0,15.556,2537000.0
3060,LVH- COORDINATED BETHLEHEM,bethlehem,PA,"Patients who gave a rating of ""6"" or lower (low)",NORTHAMPTON,4,391,PA,bethlehem,74982.0,15.061111111111112,4206088.0
3061,LVH- COORDINATED BETHLEHEM,bethlehem,PA,"Patients who gave a rating of ""7"" or ""8"" (medium)",NORTHAMPTON,11,391,PA,bethlehem,74982.0,15.061111111111112,4206088.0
3062,LVH- COORDINATED BETHLEHEM,bethlehem,PA,"Patients who gave a rating of ""9"" or ""10"" (high)",NORTHAMPTON,85,391,PA,bethlehem,74982.0,15.061111111111112,4206088.0
3063,ST LUKE'S HOSPITAL BETHLEHEM,bethlehem,PA,"Patients who gave a rating of ""6"" or lower (low)",NORTHAMPTON,6,499,PA,bethlehem,74982.0,15.061111111111112,4206088.0
3064,ST LUKE'S HOSPITAL BETHLEHEM,bethlehem,PA,"Patients who gave a rating of ""7"" or ""8"" (medium)",NORTHAMPTON,15,499,PA,bethlehem,74982.0,15.061111111111112,4206088.0
3065,ST LUKE'S HOSPITAL BETHLEHEM,bethlehem,PA,"Patients who gave a rating of ""9"" or ""10"" (high)",NORTHAMPTON,79,499,PA,bethlehem,74982.0,15.061111111111112,4206088.0
3066,MADISON VA MEDICAL CENTER,madison,WI,"Patients who gave a rating of ""6"" or lower (low)",DANE,3,413,WI,madison,233209.0,11.401538461538458,5548000.0
3067,MADISON VA MEDICAL CENTER,madison,WI,"Patients who gave a rating of ""7"" or ""8"" (medium)",DANE,15,413,WI,madison,233209.0,11.401538461538458,5548000.0
3068,MADISON VA MEDICAL CENTER,madison,WI,"Patients who gave a rating of ""9"" or ""10"" (high)",DANE,82,413,WI,madison,233209.0,11.401538461538458,5548000.0
3069,MERITER HOSPITAL,madison,WI,"Patients who gave a rating of ""6"" or lower (low)",DANE,5,428,WI,madison,233209.0,11.401538461538458,5548000.0
3070,MERITER HOSPITAL,madison,WI,"Patients who gave a rating of ""7"" or ""8"" (medium)",DANE,18,428,WI,madison,233209.0,11.401538461538458,5548000.0
3071,MERITER HOSPITAL,madison,WI,"Patients who gave a rating of ""9"" or ""10"" (high)",DANE,77,428,WI,madison,233209.0,11.401538461538458,5548000.0
3072,SSM HEALTH ST MARY'S HOSPITAL - MADISON,madison,WI,"Patients who gave a rating of ""6"" or lower (low)",DANE,5,945,WI,madison,233209.0,11.401538461538458,5548000.0
3073,SSM HEALTH ST MARY'S HOSPITAL - MADISON,madison,WI,"Patients who gave a rating of ""7"" or ""8"" (medium)",DANE,18,945,WI,madison,233209.0,11.401538461538458,5548000.0
3074,SSM HEALTH ST MARY'S HOSPITAL - MADISON,madison,WI,"Patients who gave a rating of ""9"" or ""10"" (high)",DANE,77,945,WI,madison,233209.0,11.401538461538458,5548000.0
3075,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,madison,WI,"Patients who gave a rating of ""6"" or lower (low)",DANE,5,517,WI,madison,233209.0,11.401538461538458,5548000.0
3076,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,madison,WI,"Patients who gave a rating of ""7"" or ""8"" (medium)",DANE,17,517,WI,madison,233209.0,11.401538461538458,5548000.0
3077,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,madison,WI,"Patients who gave a rating of ""9"" or ""10"" (high)",DANE,78,517,WI,madison,233209.0,11.401538461538458,5548000.0
3078,MAINE MEDICAL CENTER,portland,ME,"Patients who gave a rating of ""6"" or lower (low)",CUMBERLAND,6,796,ME,portland,66194.0,13.219999999999999,2360545.0
3079,MAINE MEDICAL CENTER,portland,ME,"Patients who gave a rating of ""7"" or ""8"" (medium)",CUMBERLAND,20,796,ME,portland,66194.0,13.219999999999999,2360545.0
3080,MAINE MEDICAL CENTER,portland,ME,"Patients who gave a rating of ""9"" or ""10"" (high)",CUMBERLAND,74,796,ME,portland,66194.0,13.219999999999999,2360545.0
3081,NORTHERN LIGHT MERCY HOSPITAL,portland,ME,"Patients who gave a rating of ""6"" or lower (low)",CUMBERLAND,6,369,ME,portland,66194.0,13.219999999999999,2360545.0
3082,NORTHERN LIGHT MERCY HOSPITAL,portland,ME,"Patients who gave a rating of ""7"" or ""8"" (medium)",CUMBERLAND,13,369,ME,portland,66194.0,13.219999999999999,2360545.0
3083,NORTHERN LIGHT MERCY HOSPITAL,portland,ME,"Patients who gave a rating of ""9"" or ""10"" (high)",CUMBERLAND,81,369,ME,portland,66194.0,13.219999999999999,2360545.0
3084,MARIAN REGIONAL MEDICAL CENTER,santa maria,CA,"Patients who gave a rating of ""6"" or lower (low)",SANTA BARBARA,6,2056,CA,santa maria,99553.0,15.216666666666669,669196.0
3085,MARIAN REGIONAL MEDICAL CENTER,santa maria,CA,"Patients who gave a rating of ""7"" or ""8"" (medium)",SANTA BARBARA,20,2056,CA,santa maria,99553.0,15.216666666666669,669196.0
3086,MARIAN REGIONAL MEDICAL CENTER,santa maria,CA,"Patients who gave a rating of ""9"" or ""10"" (high)",SANTA BARBARA,74,2056,CA,santa maria,99553.0,15.216666666666669,669196.0
3087,MARY BRIDGE CHILDREN'S HOSPITAL,tacoma,WA,"Patients who gave a rating of ""6"" or lower (low)",PIERCE,0,0,WA,tacoma,198397.0,15.090196078431369,5370000.0
3088,MARY BRIDGE CHILDREN'S HOSPITAL,tacoma,WA,"Patients who gave a rating of ""7"" or ""8"" (medium)",PIERCE,0,0,WA,tacoma,198397.0,15.090196078431369,5370000.0
3089,MARY BRIDGE CHILDREN'S HOSPITAL,tacoma,WA,"Patients who gave a rating of ""9"" or ""10"" (high)",PIERCE,0,0,WA,tacoma,198397.0,15.090196078431369,5370000.0
3090,Madigan AMC (FT Lewis),tacoma,WA,"Patients who gave a rating of ""6"" or lower (low)",PIERCE,6,2262,WA,tacoma,198397.0,15.090196078431369,5370000.0
3091,Madigan AMC (FT Lewis),tacoma,WA,"Patients who gave a rating of ""7"" or ""8"" (medium)",PIERCE,19,2262,WA,tacoma,198397.0,15.090196078431369,5370000.0
3092,Madigan AMC (FT Lewis),tacoma,WA,"Patients who gave a rating of ""9"" or ""10"" (high)",PIERCE,75,2262,WA,tacoma,198397.0,15.090196078431369,5370000.0
3093,ST JOSEPH MEDICAL CENTER,tacoma,WA,"Patients who gave a rating of ""6"" or lower (low)",PIERCE,9,1187,WA,tacoma,198397.0,15.090196078431369,5370000.0
3094,ST JOSEPH MEDICAL CENTER,tacoma,WA,"Patients who gave a rating of ""7"" or ""8"" (medium)",PIERCE,25,1187,WA,tacoma,198397.0,15.090196078431369,5370000.0
3095,ST JOSEPH MEDICAL CENTER,tacoma,WA,"Patients who gave a rating of ""9"" or ""10"" (high)",PIERCE,66,1187,WA,tacoma,198397.0,15.090196078431369,5370000.0
3096,TACOMA GENERAL ALLENMORE HOSPITAL,tacoma,WA,"Patients who gave a rating of ""6"" or lower (low)",PIERCE,7,3229,WA,tacoma,198397.0,15.090196078431369,5370000.0
3097,TACOMA GENERAL ALLENMORE HOSPITAL,tacoma,WA,"Patients who gave a rating of ""7"" or ""8"" (medium)",PIERCE,22,3229,WA,tacoma,198397.0,15.090196078431369,5370000.0
3098,TACOMA GENERAL ALLENMORE HOSPITAL,tacoma,WA,"Patients who gave a rating of ""9"" or ""10"" (high)",PIERCE,71,3229,WA,tacoma,198397.0,15.090196078431369,5370000.0
3099,MAYHILL HOSPITAL,denton,TX,"Patients who gave a rating of ""6"" or lower (low)",DENTON,0,0,TX,denton,113383.0,14.355555555555553,4819972.0
3100,MAYHILL HOSPITAL,denton,TX,"Patients who gave a rating of ""7"" or ""8"" (medium)",DENTON,0,0,TX,denton,113383.0,14.355555555555553,4819972.0
3101,MAYHILL HOSPITAL,denton,TX,"Patients who gave a rating of ""9"" or ""10"" (high)",DENTON,0,0,TX,denton,113383.0,14.355555555555553,4819972.0
3102,MEDICAL CITY DENTON,denton,TX,"Patients who gave a rating of ""6"" or lower (low)",DENTON,6,911,TX,denton,113383.0,14.355555555555553,4819972.0
3103,MEDICAL CITY DENTON,denton,TX,"Patients who gave a rating of ""7"" or ""8"" (medium)",DENTON,18,911,TX,denton,113383.0,14.355555555555553,4819972.0
3104,MEDICAL CITY DENTON,denton,TX,"Patients who gave a rating of ""9"" or ""10"" (high)",DENTON,76,911,TX,denton,113383.0,14.355555555555553,4819972.0
3105,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,denton,TX,"Patients who gave a rating of ""6"" or lower (low)",DENTON,6,575,TX,denton,113383.0,14.355555555555553,4819972.0
3106,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,denton,TX,"Patients who gave a rating of ""7"" or ""8"" (medium)",DENTON,18,575,TX,denton,113383.0,14.355555555555553,4819972.0
3107,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,denton,TX,"Patients who gave a rating of ""9"" or ""10"" (high)",DENTON,76,575,TX,denton,113383.0,14.355555555555553,4819972.0
3108,THE HEART HOSPITAL BAYLOR DENTON,denton,TX,"Patients who gave a rating of ""6"" or lower (low)",DENTON,2,225,TX,denton,113383.0,14.355555555555553,4819972.0
3109,THE HEART HOSPITAL BAYLOR DENTON,denton,TX,"Patients who gave a rating of ""7"" or ""8"" (medium)",DENTON,9,225,TX,denton,113383.0,14.355555555555553,4819972.0
3110,THE HEART HOSPITAL BAYLOR DENTON,denton,TX,"Patients who gave a rating of ""9"" or ""10"" (high)",DENTON,89,225,TX,denton,113383.0,14.355555555555553,4819972.0
3111,MAYO CLINIC HOSPITAL ROCHESTER,rochester,MN,"Patients who gave a rating of ""6"" or lower (low)",OLMSTED,3,1079,MN,rochester,106769.0,10.113793103448275,2754880.0
3112,MAYO CLINIC HOSPITAL ROCHESTER,rochester,MN,"Patients who gave a rating of ""7"" or ""8"" (medium)",OLMSTED,8,1079,MN,rochester,106769.0,10.113793103448275,2754880.0
3113,MAYO CLINIC HOSPITAL ROCHESTER,rochester,MN,"Patients who gave a rating of ""9"" or ""10"" (high)",OLMSTED,89,1079,MN,rochester,106769.0,10.113793103448275,2754880.0
3114,OLMSTED MEDICAL CENTER,rochester,MN,"Patients who gave a rating of ""6"" or lower (low)",OLMSTED,6,196,MN,rochester,106769.0,10.113793103448275,2754880.0
3115,OLMSTED MEDICAL CENTER,rochester,MN,"Patients who gave a rating of ""7"" or ""8"" (medium)",OLMSTED,9,196,MN,rochester,106769.0,10.113793103448275,2754880.0
3116,OLMSTED MEDICAL CENTER,rochester,MN,"Patients who gave a rating of ""9"" or ""10"" (high)",OLMSTED,85,196,MN,rochester,106769.0,10.113793103448275,2754880.0
3117,MCKAY DEE HOSPITAL,ogden,UT,"Patients who gave a rating of ""6"" or lower (low)",WEBER,5,2401,UT,ogden,82825.0,15.649999999999997,4955980.0
3118,MCKAY DEE HOSPITAL,ogden,UT,"Patients who gave a rating of ""7"" or ""8"" (medium)",WEBER,19,2401,UT,ogden,82825.0,15.649999999999997,4955980.0
3119,MCKAY DEE HOSPITAL,ogden,UT,"Patients who gave a rating of ""9"" or ""10"" (high)",WEBER,76,2401,UT,ogden,82825.0,15.649999999999997,4955980.0
3120,OGDEN REGIONAL MEDICAL CENTER,ogden,UT,"Patients who gave a rating of ""6"" or lower (low)",WEBER,9,643,UT,ogden,82825.0,15.649999999999997,4955980.0
3121,OGDEN REGIONAL MEDICAL CENTER,ogden,UT,"Patients who gave a rating of ""7"" or ""8"" (medium)",WEBER,23,643,UT,ogden,82825.0,15.649999999999997,4955980.0
3122,OGDEN REGIONAL MEDICAL CENTER,ogden,UT,"Patients who gave a rating of ""9"" or ""10"" (high)",WEBER,68,643,UT,ogden,82825.0,15.649999999999997,4955980.0
3123,MCKEE MEDICAL CENTER,loveland,CO,"Patients who gave a rating of ""6"" or lower (low)",LARIMER,9,486,CO,loveland,66859.0,11.39375,846465.0
3124,MCKEE MEDICAL CENTER,loveland,CO,"Patients who gave a rating of ""7"" or ""8"" (medium)",LARIMER,20,486,CO,loveland,66859.0,11.39375,846465.0
3125,MCKEE MEDICAL CENTER,loveland,CO,"Patients who gave a rating of ""9"" or ""10"" (high)",LARIMER,71,486,CO,loveland,66859.0,11.39375,846465.0
3126,MEDICAL CENTER OF THE ROCKIES,loveland,CO,"Patients who gave a rating of ""6"" or lower (low)",LARIMER,4,2961,CO,loveland,66859.0,11.39375,846465.0
3127,MEDICAL CENTER OF THE ROCKIES,loveland,CO,"Patients who gave a rating of ""7"" or ""8"" (medium)",LARIMER,15,2961,CO,loveland,66859.0,11.39375,846465.0
3128,MEDICAL CENTER OF THE ROCKIES,loveland,CO,"Patients who gave a rating of ""9"" or ""10"" (high)",LARIMER,81,2961,CO,loveland,66859.0,11.39375,846465.0
3129,MEDICAL CENTER HOSPITAL,odessa,TX,"Patients who gave a rating of ""6"" or lower (low)",ECTOR,11,557,TX,odessa,99940.0,13.875000000000002,4853388.0
3130,MEDICAL CENTER HOSPITAL,odessa,TX,"Patients who gave a rating of ""7"" or ""8"" (medium)",ECTOR,25,557,TX,odessa,99940.0,13.875000000000002,4853388.0
3131,MEDICAL CENTER HOSPITAL,odessa,TX,"Patients who gave a rating of ""9"" or ""10"" (high)",ECTOR,64,557,TX,odessa,99940.0,13.875000000000002,4853388.0
3132,ODESSA REGIONAL MEDICAL CENTER,odessa,TX,"Patients who gave a rating of ""6"" or lower (low)",ECTOR,13,431,TX,odessa,99940.0,13.875000000000002,4853388.0
3133,ODESSA REGIONAL MEDICAL CENTER,odessa,TX,"Patients who gave a rating of ""7"" or ""8"" (medium)",ECTOR,22,431,TX,odessa,99940.0,13.875000000000002,4853388.0
3134,ODESSA REGIONAL MEDICAL CENTER,odessa,TX,"Patients who gave a rating of ""9"" or ""10"" (high)",ECTOR,65,431,TX,odessa,99940.0,13.875000000000002,4853388.0
3135,MEDICAL CENTER OF MCKINNEY,mckinney,TX,"Patients who gave a rating of ""6"" or lower (low)",COLLIN,6,938,TX,mckinney,131117.0,11.607999999999999,4845744.0
3136,MEDICAL CENTER OF MCKINNEY,mckinney,TX,"Patients who gave a rating of ""7"" or ""8"" (medium)",COLLIN,20,938,TX,mckinney,131117.0,11.607999999999999,4845744.0
3137,MEDICAL CENTER OF MCKINNEY,mckinney,TX,"Patients who gave a rating of ""9"" or ""10"" (high)",COLLIN,74,938,TX,mckinney,131117.0,11.607999999999999,4845744.0
3138,METHODIST MCKINNEY HOSPITAL,mckinney,TX,"Patients who gave a rating of ""6"" or lower (low)",COLLIN,3,344,TX,mckinney,131117.0,11.607999999999999,4845744.0
3139,METHODIST MCKINNEY HOSPITAL,mckinney,TX,"Patients who gave a rating of ""7"" or ""8"" (medium)",COLLIN,11,344,TX,mckinney,131117.0,11.607999999999999,4845744.0
3140,METHODIST MCKINNEY HOSPITAL,mckinney,TX,"Patients who gave a rating of ""9"" or ""10"" (high)",COLLIN,86,344,TX,mckinney,131117.0,11.607999999999999,4845744.0
3141,MEDICAL CITY LEWISVILLE,lewisville,TX,"Patients who gave a rating of ""6"" or lower (low)",DENTON,6,621,TX,lewisville,95290.0,12.399999999999999,4842508.0
3142,MEDICAL CITY LEWISVILLE,lewisville,TX,"Patients who gave a rating of ""7"" or ""8"" (medium)",DENTON,16,621,TX,lewisville,95290.0,12.399999999999999,4842508.0
3143,MEDICAL CITY LEWISVILLE,lewisville,TX,"Patients who gave a rating of ""9"" or ""10"" (high)",DENTON,78,621,TX,lewisville,95290.0,12.399999999999999,4842508.0
3144,MEMORIAL HOSPITAL MIRAMAR,miramar,FL,"Patients who gave a rating of ""6"" or lower (low)",BROWARD,8,861,FL,miramar,122041.0,13.8,1245975.0
3145,MEMORIAL HOSPITAL MIRAMAR,miramar,FL,"Patients who gave a rating of ""7"" or ""8"" (medium)",BROWARD,14,861,FL,miramar,122041.0,13.8,1245975.0
3146,MEMORIAL HOSPITAL MIRAMAR,miramar,FL,"Patients who gave a rating of ""9"" or ""10"" (high)",BROWARD,78,861,FL,miramar,122041.0,13.8,1245975.0
3147,MEMORIAL HOSPITAL OF SOUTH BEND,south bend,IN,"Patients who gave a rating of ""6"" or lower (low)",ST. JOSEPH,6,521,IN,south bend,101168.0,16.82272727272727,1871000.0
3148,MEMORIAL HOSPITAL OF SOUTH BEND,south bend,IN,"Patients who gave a rating of ""7"" or ""8"" (medium)",ST. JOSEPH,22,521,IN,south bend,101168.0,16.82272727272727,1871000.0
3149,MEMORIAL HOSPITAL OF SOUTH BEND,south bend,IN,"Patients who gave a rating of ""9"" or ""10"" (high)",ST. JOSEPH,72,521,IN,south bend,101168.0,16.82272727272727,1871000.0
3150,MEMORIAL HOSPITAL PEMBROKE,pembroke pines,FL,"Patients who gave a rating of ""6"" or lower (low)",BROWARD,8,658,FL,pembroke pines,154750.0,11.80344827586207,1255775.0
3151,MEMORIAL HOSPITAL PEMBROKE,pembroke pines,FL,"Patients who gave a rating of ""7"" or ""8"" (medium)",BROWARD,21,658,FL,pembroke pines,154750.0,11.80344827586207,1255775.0
3152,MEMORIAL HOSPITAL PEMBROKE,pembroke pines,FL,"Patients who gave a rating of ""9"" or ""10"" (high)",BROWARD,71,658,FL,pembroke pines,154750.0,11.80344827586207,1255775.0
3153,MEMORIAL HOSPITAL WEST,pembroke pines,FL,"Patients who gave a rating of ""6"" or lower (low)",BROWARD,7,2562,FL,pembroke pines,154750.0,11.80344827586207,1255775.0
3154,MEMORIAL HOSPITAL WEST,pembroke pines,FL,"Patients who gave a rating of ""7"" or ""8"" (medium)",BROWARD,14,2562,FL,pembroke pines,154750.0,11.80344827586207,1255775.0
3155,MEMORIAL HOSPITAL WEST,pembroke pines,FL,"Patients who gave a rating of ""9"" or ""10"" (high)",BROWARD,79,2562,FL,pembroke pines,154750.0,11.80344827586207,1255775.0
3156,MEMORIAL MEDICAL CENTER,las cruces,NM,"Patients who gave a rating of ""6"" or lower (low)",DONA ANA,11,857,NM,las cruces,97618.0,14.368000000000004,3539380.0
3157,MEMORIAL MEDICAL CENTER,las cruces,NM,"Patients who gave a rating of ""7"" or ""8"" (medium)",DONA ANA,28,857,NM,las cruces,97618.0,14.368000000000004,3539380.0
3158,MEMORIAL MEDICAL CENTER,las cruces,NM,"Patients who gave a rating of ""9"" or ""10"" (high)",DONA ANA,61,857,NM,las cruces,97618.0,14.368000000000004,3539380.0
3159,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,las cruces,NM,"Patients who gave a rating of ""6"" or lower (low)",DONA ANA,10,949,NM,las cruces,97618.0,14.368000000000004,3539380.0
3160,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,las cruces,NM,"Patients who gave a rating of ""7"" or ""8"" (medium)",DONA ANA,24,949,NM,las cruces,97618.0,14.368000000000004,3539380.0
3161,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,las cruces,NM,"Patients who gave a rating of ""9"" or ""10"" (high)",DONA ANA,66,949,NM,las cruces,97618.0,14.368000000000004,3539380.0
3162,MEMORIAL MEDICAL CENTER,springfield,IL,"Patients who gave a rating of ""6"" or lower (low)",SANGAMON,8,1019,IL,springfield,116250.0,14.379069767441859,1772000.0
3163,MEMORIAL MEDICAL CENTER,springfield,IL,"Patients who gave a rating of ""7"" or ""8"" (medium)",SANGAMON,18,1019,IL,springfield,116250.0,14.379069767441859,1772000.0
3164,MEMORIAL MEDICAL CENTER,springfield,IL,"Patients who gave a rating of ""9"" or ""10"" (high)",SANGAMON,74,1019,IL,springfield,116250.0,14.379069767441859,1772000.0
3165,ST JOHNS HOSPITAL,springfield,IL,"Patients who gave a rating of ""6"" or lower (low)",SANGAMON,8,2071,IL,springfield,116250.0,14.379069767441859,1772000.0
3166,ST JOHNS HOSPITAL,springfield,IL,"Patients who gave a rating of ""7"" or ""8"" (medium)",SANGAMON,19,2071,IL,springfield,116250.0,14.379069767441859,1772000.0
3167,ST JOHNS HOSPITAL,springfield,IL,"Patients who gave a rating of ""9"" or ""10"" (high)",SANGAMON,73,2071,IL,springfield,116250.0,14.379069767441859,1772000.0
3168,MEMORIAL REGIONAL HOSPITAL,hollywood,FL,"Patients who gave a rating of ""6"" or lower (low)",BROWARD,8,2290,FL,hollywood,140768.0,13.857142857142856,1232000.0
